,full_text,categoria
77,"En un pais cuya extension terrestre es de 51 mil km2  con menos de 5 millones de habitantes decir que gracias al COVID 19 se visualizan los mas de 400 mil en extrema pobreza, el millon de pobres y los mas de 200 mil que no comen 3 veces al dia lo dice un cinico o un ciego.",discapacidad
78,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
79,@ElSuspendido_x Yo cojo y de una agarro las llaves de mi carro y me voy.,discapacidad
80,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
81,@Faitelson_ESPN Guey neta estas ciego o no tienes capacidad para distinguir y necesitas a tu papa Jose Ramon para que te ayude,discapacidad
82,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
83,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
84,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
85,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
86,@slphottime Cuando te cojo?,discapacidad
87,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
88,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
89,@RicardoLaVolpeG Hazte pa tras te vas a quedar ciego,discapacidad
90,Por darte tanto puesto es que ya no te cojo en serio...,discapacidad
91,"Cuando le cojo fastidio a alguien, no hay vuelta atras! #FelizDomingo",discapacidad
92,@lilianafranco20 @nayamanzano Hay 4 detenidos y el Juez de la causa informo todo. Estan muy claros los moviles del crimen. No hay peor ciego que quien no quiere ver,discapacidad
93,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
94,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
95,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
96,No hay peor ciego que al que le meten la verga https://t.co/EZBH8MOQsa,discapacidad
97,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
98,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
99,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
100,"@RicardoAlex1974 @gpelizarraga @MartinA_Solorio @losangelespress @_VicenteSerrano Y que parte tu no entiendes que el que acusa tiene que probar, si no queda como simple calumnia? Y que parte no entendiste que la Sra Guadalupe no solo compartio, sino que tambien juzgo a titulo personal, estas ciego pedazo de pelmazo?",discapacidad
101,"@erwinrm90 @Chinita_Lohan @gescol @nayibbukele Bajo esa aseveracion pregunto, ?un plan creado por un bachiller entonces si es mejor? Parece que el ciego es otro mi estimado.",discapacidad
102,Si el amor es ciego debe tener muy buen oido y tacto.,discapacidad
103,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
104,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
105,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
106,@2erik_cuello2 y yo no cojo hace meses asiq cerra la concha,discapacidad
107,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
108,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
109,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
110,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
111,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
112,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
113,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
114,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
115,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
116,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
117,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
118,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
119,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
120,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
121,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
122,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
123,No existe peor ciego que el no quiere ver,discapacidad
124,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
125,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
126,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
127,@Mariox1030 Soy ciego* https://t.co/5D0lOk9lhQ,discapacidad
128,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
129,"""Se le pago una pension a un ciego que monta moto y monta caballo""",discapacidad
130,"@LeonKrauze @lopezobrador_ Cual sabio es el dicho, que mas rapido cae un hablador que un cojo.",discapacidad
131,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
132,@JuanJos35804405 @Jetro77228239 Tienes razon ha de ser discapacitado mental,discapacidad
133,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
134,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
135,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
136,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
137,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
138,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
139,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
140,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
141,@Presidencia_VE Quiero que le aclares a @jguaido porque aun sigue ciego en relacion de que la FANB corrupta y prostituta le ayudara a liberar #venezuela aqui la libertad vendra de la solicitud de una coalicion militar internacional. Punto.,discapacidad
142,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
143,Marico que ascooo jajajaja y yo que estoy mas ciego que la mierda https://t.co/aOjRXhyGDs,discapacidad
144,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
145,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
146,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
147,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
148,No existe peor ciego que el no quiere ver,discapacidad
149,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
150,Marico que ascooo jajajaja y yo que estoy mas ciego que la mierda https://t.co/aOjRXhyGDs,discapacidad
151,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
152,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
153,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
154,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
155,No hay peor ciego que al que le meten la verga https://t.co/EZBH8MOQsa,discapacidad
156,"""Se le pago una pension a un ciego que monta moto y monta caballo""",discapacidad
157,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
158,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
159,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
160,"Bebe ese culoo, hasta un ciego lo ve ",discapacidad
161,Despues del dia de hoy me voy a quedar ciego,discapacidad
162,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
163,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
164,"@SelmaaSanchez @rbrtcv @merienne_pablo Mija te pones bien ""codigo penal"" como si no supieras que el estado es una basura jajajaj deberas que no hay peor ciego que el que no quiere ver, gracias, pero nadie te pregunto como manifestarnos",discapacidad
165,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
166,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
167,@lilianafranco20 @nayamanzano Hay 4 detenidos y el Juez de la causa informo todo. Estan muy claros los moviles del crimen. No hay peor ciego que quien no quiere ver,discapacidad
168,"Mas rapido cae un Obrador que un cojo...
#AMLOWashingtonTeEspera https://t.co/sJhwourWea",discapacidad
169,Mas pronto cae un Obrador que un cojo! https://t.co/J4E6sFNiNF,discapacidad
170,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
171,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
172,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
173,En este momento le esta realizando una puncion cecal (del ciego) para descomprimir el abdomen https://t.co/638FzeoTZq,discapacidad
174,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
175,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
176,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
177,"Soy como Itachi. 
Cada dia mas ciego.",discapacidad
178,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
179,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
180,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
181,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
182,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
183,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
184,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
185,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
186,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
187,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
188,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
189,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
190,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
191,"RT MILLONES PLIS  Este Lomito tan galan, se llama Miguel y esta buscando casa en #Veracruz 

Ademas de tener un gran corazon, es ciego, por lo que va a necesitar mucho carino y humanos que lo acompanen 

Informes al 2291439122  https://t.co/nB4itdHfap",discapacidad
192,"Te vas a quedar ciego, mi Richard. https://t.co/gxmn4vADCG",discapacidad
193,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
194,Tengo una playlist bien verga para cojer y ni cojo ,discapacidad
